order_id,order_placement_time,time_of_day,is_weekend,restaurant_type,is_specialty_item,order_volume_items,dine_in_traffic_volume,other_app_traffic_volume,initial_zomato_predicted_kpt_mins,actual_prep_time_ground_truth_mins,rider_arrival_time_mins,merchant_marked_for_time_mins,dispatch_time_mins,delivery_time_mins,restaurant_closed_after_arrival,rider_wait_time_at_pickup_mins,eta_prediction_error_mins,cancellation_flag
ORD_002060,2024-03-01 18:17:00,Night/Dinner,0,Cloud Kitchen,0,9,0,33,35.5,45.9,40.1,46.6,45.9,57.9,0,5.799999999999997,10.399999999999999,0
ORD_002061,2024-02-10 10:59:00,Morning,1,Cloud Kitchen,1,3,0,49,10.8,23.1,14.0,25.3,23.1,42.1,0,9.100000000000001,12.3,0
ORD_002062,2024-02-18 17:17:00,Night/Dinner,1,Cloud Kitchen,0,8,0,31,28.0,41.3,31.2,43.2,41.3,54.3,0,10.099999999999998,13.299999999999997,0
ORD_002063,2024-02-18 06:51:00,Morning,1,Dine-in Restaurant,0,5,30,16,21.3,33.8,17.2,36.5,33.8,43.8,0,16.599999999999998,12.499999999999996,0
ORD_002064,2024-02-14 16:51:00,Night/Dinner,0,Cloud Kitchen,0,9,0,38,34.5,47.4,34.0,50.1,47.4,63.4,0,13.399999999999999,12.899999999999999,0
ORD_002065,2024-02-21 06:47:00,Morning,0,Quick Service/Kiosk,0,3,2,0,9.1,12.6,11.3,13.5,12.6,31.6,0,1.299999999999999,3.5,0
ORD_002066,2024-02-15 17:25:00,Night/Dinner,0,Quick Service/Kiosk,1,8,2,3,33.8,23.9,29.2,26.3,29.2,41.16680077746033,0,0.0,9.899999999999999,0
ORD_002067,2024-03-01 11:42:00,Day/Lunch,0,Cloud Kitchen,0,7,0,24,25.1,35.2,30.8,36.0,35.2,55.2,0,4.400000000000002,10.100000000000001,0
ORD_002068,2024-02-04 20:28:00,Night/Dinner,1,Quick Service/Kiosk,1,7,15,2,30.3,24.7,26.4,27.0,26.4,49.416648883694464,0,0.0,5.600000000000001,0
ORD_002069,2024-02-27 12:55:00,Day/Lunch,0,Cloud Kitchen,0,9,0,22,37.3,42.6,35.6,43.1,42.6,58.6,0,7.0,5.300000000000004,0
ORD_002070,2024-02-18 17:15:00,Night/Dinner,1,Dine-in Restaurant,1,8,13,16,32.9,31.1,36.7,37.7,36.7,59.70277379212525,0,0.0,1.7999999999999972,0
ORD_002071,2024-02-23 21:53:00,Night/Dinner,0,Cloud Kitchen,0,3,0,34,9.6,22.2,4.8,22.5,22.2,37.2,0,17.4,12.6,0
ORD_002072,2024-02-18 05:53:00,Late Night,1,Dine-in Restaurant,1,6,25,6,20.3,26.1,25.8,27.0,26.1,39.1,0,0.3000000000000007,5.800000000000001,0
ORD_002073,2024-02-11 14:32:00,Day/Lunch,1,Dine-in Restaurant,0,6,25,7,22.6,33.6,18.5,34.6,33.6,43.6,0,15.100000000000001,11.0,0
ORD_002074,2024-02-12 16:30:00,Night/Dinner,0,Dine-in Restaurant,1,5,12,10,14.9,20.6,19.0,22.6,20.6,36.6,0,1.6000000000000014,5.700000000000001,0
ORD_002075,2024-02-17 16:57:00,Night/Dinner,1,Quick Service/Kiosk,0,3,0,4,7.3,13.2,6.9,15.3,13.2,40.2,0,6.299999999999999,5.8999999999999995,0
ORD_002076,2024-02-29 19:37:00,Night/Dinner,0,Cloud Kitchen,0,9,0,62,37.7,54.6,40.4,56.4,54.6,64.6,0,14.200000000000003,16.9,0
ORD_002077,2024-02-18 18:39:00,Night/Dinner,1,Cloud Kitchen,0,7,0,58,32.0,45.4,32.8,47.7,45.4,63.4,0,12.600000000000001,13.399999999999999,0
ORD_002078,2024-02-22 04:53:00,Late Night,0,Dine-in Restaurant,0,4,22,7,16.2,24.7,14.5,26.1,24.7,37.7,0,10.2,8.5,0
ORD_002079,2024-02-17 22:46:00,Late Night,1,Dine-in Restaurant,0,6,22,12,24.1,34.2,14.4,36.1,34.2,46.2,0,19.800000000000004,10.100000000000001,0
ORD_002080,2024-02-24 13:37:00,Day/Lunch,1,Dine-in Restaurant,0,5,65,27,18.8,47.6,14.6,48.7,47.6,74.6,0,33.0,28.8,1
ORD_002081,2024-02-08 06:29:00,Morning,0,Cloud Kitchen,0,1,0,35,5.8,14.5,-0.7,16.1,14.5,38.5,0,15.2,8.7,0
ORD_002082,2024-02-05 15:39:00,Day/Lunch,0,Dine-in Restaurant,1,2,15,9,4.9,12.8,3.8,13.2,12.8,24.8,0,9.0,7.9,0
ORD_002083,2024-02-25 19:40:00,Night/Dinner,1,Dine-in Restaurant,0,1,62,10,4.4,25.6,9.6,27.4,25.6,54.6,0,16.0,21.200000000000003,0
ORD_002084,2024-02-28 10:32:00,Morning,0,Dine-in Restaurant,0,9,6,3,39.7,38.7,49.8,39.3,49.8,78.80334198751042,0,0.0,1.0,0
ORD_002085,2024-02-01 02:16:00,Late Night,0,Cloud Kitchen,0,9,0,11,36.3,39.3,44.0,40.7,44.0,63.01171590128695,0,0.0,3.0,0
ORD_002086,2024-02-27 07:07:00,Morning,0,Quick Service/Kiosk,0,5,9,3,19.4,23.6,25.4,25.6,25.4,40.41189942701348,0,0.0,4.200000000000003,0
ORD_002087,2024-02-04 10:11:00,Morning,1,Cloud Kitchen,1,8,0,21,35.1,28.7,45.2,46.3,45.2,64.18369717574355,0,0.0,6.400000000000002,0
ORD_002088,2024-02-18 15:10:00,Day/Lunch,1,Dine-in Restaurant,0,4,12,4,19.8,20.8,27.6,21.5,27.6,42.64512023657238,0,0.0,1.0,0
ORD_002089,2024-02-19 02:20:00,Late Night,0,Dine-in Restaurant,0,1,25,8,7.0,13.9,18.2,19.7,18.2,34.21595428936739,0,0.0,6.9,0
ORD_002090,2024-02-19 02:56:00,Late Night,0,Dine-in Restaurant,0,4,25,12,15.8,27.1,18.9,29.7,27.1,48.1,0,8.200000000000003,11.3,0
ORD_002091,2024-02-06 10:23:00,Morning,0,Dine-in Restaurant,0,7,28,13,29.7,40.3,34.4,41.8,40.3,69.3,0,5.899999999999999,10.599999999999998,0
ORD_002092,2024-02-24 11:30:00,Day/Lunch,1,Dine-in Restaurant,0,2,39,21,11.0,26.0,6.5,27.7,26.0,46.0,0,19.5,15.0,0
ORD_002093,2024-02-05 06:40:00,Morning,0,Dine-in Restaurant,0,2,29,11,7.0,20.0,2.3,21.2,20.0,35.0,0,17.7,13.0,0
ORD_002094,2024-02-26 07:50:00,Morning,0,Dine-in Restaurant,0,6,9,9,22.2,29.4,28.1,31.1,29.4,58.4,0,1.2999999999999972,7.199999999999999,0
ORD_002095,2024-02-26 15:28:00,Day/Lunch,0,Dine-in Restaurant,0,9,20,7,36.8,44.1,33.3,45.6,44.1,71.1,0,10.800000000000004,7.300000000000004,0
ORD_002096,2024-02-28 10:31:00,Morning,0,Dine-in Restaurant,0,3,11,13,10.0,19.2,12.2,21.4,19.2,44.2,0,7.0,9.2,0
ORD_002097,2024-02-23 15:05:00,Day/Lunch,0,Cloud Kitchen,0,7,0,17,25.6,33.1,36.4,33.8,36.4,61.413421195029485,0,0.0,7.5,0
ORD_002098,2024-02-15 00:22:00,Late Night,0,Quick Service/Kiosk,0,9,3,3,34.9,37.8,36.8,39.3,37.8,47.8,0,1.0,2.8999999999999986,0
ORD_002099,2024-02-21 03:54:00,Late Night,0,Quick Service/Kiosk,1,9,5,1,34.3,27.0,38.9,27.9,38.9,62.886467367506825,0,0.0,7.299999999999997,0
ORD_002100,2024-02-13 18:44:00,Night/Dinner,0,Dine-in Restaurant,1,4,13,13,14.1,19.0,14.6,19.3,19.0,31.0,0,4.4,4.9,0
ORD_002101,2024-02-01 08:42:00,Morning,0,Dine-in Restaurant,1,2,12,3,8.3,10.1,15.3,11.3,15.3,32.303407842587,0,0.0,1.799999999999999,0
ORD_002102,2024-02-17 07:10:00,Morning,1,Quick Service/Kiosk,1,1,0,1,4.6,3.1,10.0,6.0,10.0,19.977435821959013,0,0.0,1.4999999999999996,0
ORD_002103,2024-02-25 08:52:00,Morning,1,Dine-in Restaurant,0,6,36,18,21.2,40.2,26.8,41.6,40.2,69.2,0,13.400000000000002,19.000000000000004,0
ORD_002104,2024-02-20 16:18:00,Night/Dinner,0,Quick Service/Kiosk,0,5,3,1,20.8,21.2,26.8,22.8,26.8,39.77256377831017,0,0.0,0.3999999999999986,0
ORD_002105,2024-02-19 21:56:00,Night/Dinner,0,Cloud Kitchen,0,6,0,28,24.4,32.4,23.9,34.6,32.4,58.4,0,8.5,8.0,0
ORD_002106,2024-02-10 15:12:00,Day/Lunch,1,Quick Service/Kiosk,0,7,3,3,26.0,29.8,40.9,32.8,40.9,64.94205801260794,0,0.0,3.8000000000000007,0
ORD_002107,2024-02-05 22:07:00,Late Night,0,Quick Service/Kiosk,1,9,9,3,36.1,28.8,36.9,30.0,36.9,60.947012881174054,0,0.0,7.300000000000001,0
ORD_002108,2024-02-07 08:59:00,Morning,0,Cloud Kitchen,0,6,0,28,24.5,32.4,25.3,34.0,32.4,50.4,0,7.099999999999998,7.899999999999999,0
ORD_002109,2024-02-09 22:58:00,Late Night,0,Cloud Kitchen,0,6,0,29,24.7,32.7,22.6,35.6,32.7,42.7,0,10.100000000000001,8.000000000000004,0
ORD_002110,2024-02-15 03:46:00,Late Night,0,Dine-in Restaurant,0,3,15,6,13.8,18.3,15.8,19.6,18.3,38.3,0,2.5,4.5,0
ORD_002111,2024-02-12 14:32:00,Day/Lunch,0,Dine-in Restaurant,0,8,48,20,33.6,52.4,36.7,54.8,52.4,80.4,0,15.699999999999996,18.799999999999997,0
ORD_002112,2024-02-28 17:16:00,Night/Dinner,0,Dine-in Restaurant,0,9,24,12,36.1,46.8,37.2,48.1,46.8,65.8,0,9.599999999999994,10.699999999999996,0
ORD_002113,2024-02-18 12:20:00,Day/Lunch,1,Dine-in Restaurant,0,1,40,16,2.2,20.8,10.8,21.5,20.8,31.8,0,10.0,18.6,0
ORD_002114,2024-02-13 18:43:00,Night/Dinner,0,Dine-in Restaurant,1,6,9,11,23.1,22.8,26.5,25.6,26.5,46.52010166272696,0,0.0,0.3000000000000007,0
ORD_002115,2024-02-02 10:48:00,Morning,0,Dine-in Restaurant,0,7,13,10,28.4,34.9,35.0,36.6,35.0,63.000623314338235,0,0.0,6.5,0
ORD_002116,2024-02-09 19:49:00,Night/Dinner,0,Quick Service/Kiosk,0,8,14,8,34.6,38.6,27.0,41.2,38.6,65.6,0,11.600000000000001,4.0,0
ORD_002117,2024-02-11 15:51:00,Day/Lunch,1,Dine-in Restaurant,0,8,39,19,27.4,49.4,28.2,49.7,49.4,62.4,0,21.2,22.0,1
ORD_002118,2024-02-22 18:43:00,Night/Dinner,0,Dine-in Restaurant,0,7,22,8,28.2,37.0,33.0,39.1,37.0,54.0,0,4.0,8.8,0
ORD_002119,2024-02-13 19:56:00,Night/Dinner,0,Dine-in Restaurant,0,8,26,20,31.7,45.8,28.7,47.7,45.8,69.8,0,17.099999999999998,14.099999999999998,0
ORD_002120,2024-02-13 02:41:00,Late Night,0,Cloud Kitchen,0,9,0,11,36.6,39.3,33.9,40.8,39.3,57.3,0,5.399999999999999,2.6999999999999957,0
ORD_002121,2024-02-09 12:55:00,Day/Lunch,0,Dine-in Restaurant,0,7,29,8,25.3,39.1,27.2,39.5,39.1,56.1,0,11.900000000000002,13.8,0
ORD_002122,2024-02-07 04:33:00,Late Night,0,Quick Service/Kiosk,0,3,4,4,13.8,14.4,15.7,15.6,15.7,34.709134682073504,0,0.0,0.5999999999999996,0
ORD_002123,2024-02-03 17:31:00,Night/Dinner,1,Cloud Kitchen,0,9,0,22,36.0,42.6,35.2,44.5,42.6,61.6,0,7.399999999999999,6.600000000000001,0
ORD_002124,2024-02-06 15:39:00,Day/Lunch,0,Cloud Kitchen,0,1,0,22,3.5,10.6,4.4,12.6,10.6,20.6,0,6.199999999999999,7.1,0
ORD_002125,2024-02-21 08:59:00,Morning,0,Dine-in Restaurant,1,8,28,3,32.8,31.7,39.5,40.1,39.5,53.45553801062182,0,0.0,1.0999999999999979,0
ORD_002126,2024-02-08 13:41:00,Day/Lunch,0,Dine-in Restaurant,0,6,14,22,24.6,34.8,24.7,36.1,34.8,59.8,0,10.099999999999998,10.199999999999996,0
ORD_002127,2024-02-22 18:08:00,Night/Dinner,0,Quick Service/Kiosk,0,3,6,2,12.1,14.4,7.5,15.7,14.4,37.4,0,6.9,2.3000000000000007,0
ORD_002128,2024-02-04 21:15:00,Night/Dinner,1,Dine-in Restaurant,1,9,12,17,34.9,33.9,36.7,38.4,36.7,47.70764404376145,0,0.0,1.0,0
ORD_002129,2024-02-11 03:46:00,Late Night,1,Dine-in Restaurant,0,6,40,15,23.6,40.5,23.1,40.6,40.5,58.5,0,17.4,16.9,0
ORD_002130,2024-02-13 22:16:00,Late Night,0,Dine-in Restaurant,0,7,21,12,28.1,37.9,35.1,40.3,37.9,48.9,0,2.799999999999997,9.799999999999997,0
ORD_002131,2024-02-17 01:57:00,Late Night,1,Quick Service/Kiosk,0,2,12,1,11.6,11.9,21.5,14.3,21.5,46.47164329594405,0,0.0,0.3000000000000007,0
ORD_002132,2024-02-22 09:24:00,Morning,0,Dine-in Restaurant,1,1,11,9,4.2,8.8,1.0,10.9,8.8,34.8,0,7.800000000000001,4.6000000000000005,0
ORD_002133,2024-02-12 00:52:00,Late Night,0,Quick Service/Kiosk,1,1,2,4,5.3,4.6,9.5,7.3,9.5,21.50273214993735,0,0.0,0.7000000000000002,0
ORD_002134,2024-02-10 09:17:00,Morning,1,Dine-in Restaurant,0,3,34,12,13.7,25.8,4.6,27.2,25.8,40.8,0,21.200000000000003,12.100000000000001,1
ORD_002135,2024-02-13 18:45:00,Night/Dinner,0,Cloud Kitchen,0,3,0,27,12.0,20.1,17.6,20.4,20.1,32.1,0,2.5,8.100000000000001,0
ORD_002136,2024-02-24 14:27:00,Day/Lunch,1,Cloud Kitchen,0,8,0,77,34.7,55.1,38.7,56.1,55.1,70.1,0,16.4,20.4,0
ORD_002137,2024-02-14 19:21:00,Night/Dinner,0,Dine-in Restaurant,1,7,44,20,24.6,38.8,27.3,40.6,38.8,66.8,0,11.499999999999996,14.199999999999996,0
ORD_002138,2024-02-03 06:26:00,Morning,1,Dine-in Restaurant,0,8,15,9,32.6,39.2,34.6,40.2,39.2,63.2,0,4.600000000000001,6.600000000000001,0
ORD_002139,2024-02-15 10:13:00,Morning,0,Dine-in Restaurant,1,1,10,14,6.2,10.0,3.3,11.9,10.0,37.0,0,6.7,3.8,0
ORD_002140,2024-02-17 20:05:00,Night/Dinner,1,Dine-in Restaurant,0,4,25,17,17.0,28.6,14.9,28.7,28.6,39.6,0,13.700000000000001,11.600000000000001,0
ORD_002141,2024-02-20 09:00:00,Morning,0,Quick Service/Kiosk,0,8,9,0,28.4,34.7,25.6,34.9,34.7,63.7,0,9.100000000000001,6.300000000000004,0
ORD_002142,2024-02-11 06:48:00,Morning,1,Dine-in Restaurant,0,2,40,18,8.6,25.4,11.8,25.4,25.4,53.4,0,13.599999999999998,16.799999999999997,0
ORD_002143,2024-02-04 23:21:00,Late Night,1,Cloud Kitchen,1,7,0,39,27.9,31.3,22.4,34.2,31.3,57.3,0,8.900000000000002,3.400000000000002,0
ORD_002144,2024-02-28 14:17:00,Day/Lunch,0,Dine-in Restaurant,0,8,26,14,32.1,44.0,26.2,44.8,44.0,59.0,0,17.8,11.899999999999999,0
ORD_002145,2024-02-06 01:58:00,Late Night,0,Dine-in Restaurant,0,9,20,11,35.4,45.3,44.7,47.7,45.3,60.3,0,0.5999999999999943,9.899999999999999,0
ORD_002146,2024-02-28 13:03:00,Day/Lunch,0,Cloud Kitchen,0,7,0,48,29.7,42.4,32.6,45.1,42.4,56.4,0,9.799999999999997,12.7,0
ORD_002147,2024-02-15 07:44:00,Morning,0,Cloud Kitchen,0,9,0,17,35.7,41.1,30.3,41.6,41.1,62.1,0,10.8,5.399999999999999,0
ORD_002148,2024-02-08 11:37:00,Day/Lunch,0,Dine-in Restaurant,1,2,18,4,10.6,12.2,17.4,18.2,17.4,40.36633665522778,0,0.0,1.5999999999999996,0
ORD_002149,2024-02-12 02:54:00,Late Night,0,Cloud Kitchen,0,1,0,12,4.3,7.6,1.9,8.7,7.6,26.6,0,5.699999999999999,3.3,0
ORD_002150,2024-03-01 12:24:00,Day/Lunch,0,Dine-in Restaurant,0,1,17,13,2.8,13.0,1.6,14.5,13.0,33.0,0,11.4,10.2,0
ORD_002151,2024-02-02 19:17:00,Night/Dinner,0,Quick Service/Kiosk,0,4,16,6,19.9,22.6,21.9,24.2,22.6,43.6,0,0.7000000000000028,2.700000000000003,0
ORD_002152,2024-02-07 11:04:00,Day/Lunch,0,Dine-in Restaurant,0,1,29,6,2.4,14.5,-2.3,15.7,14.5,31.5,0,16.8,12.1,0
ORD_002153,2024-02-01 00:54:00,Late Night,0,Dine-in Restaurant,1,7,25,4,27.3,28.3,32.3,33.7,32.3,42.30379689423743,0,0.0,1.0,0
ORD_002154,2024-02-26 08:38:00,Morning,0,Cloud Kitchen,0,8,0,16,32.7,36.8,31.7,39.0,36.8,65.8,0,5.099999999999998,4.099999999999994,0
ORD_002155,2024-02-20 00:11:00,Late Night,0,Dine-in Restaurant,1,3,11,4,9.0,12.9,-1.6,15.0,12.9,31.9,0,14.5,3.9000000000000004,0
ORD_002156,2024-02-16 11:59:00,Day/Lunch,0,Dine-in Restaurant,0,1,12,7,4.4,9.7,8.2,9.8,9.7,20.7,0,1.5,5.299999999999999,0
ORD_002157,2024-02-11 06:12:00,Morning,1,Dine-in Restaurant,0,3,10,10,10.8,18.0,19.5,19.8,19.5,38.49520176824926,0,0.0,7.199999999999999,0
ORD_002158,2024-02-04 16:12:00,Night/Dinner,1,Quick Service/Kiosk,0,2,0,4,12.5,9.2,20.8,11.3,20.8,45.804567125237234,0,0.0,3.3000000000000007,0
ORD_002159,2024-02-07 20:51:00,Night/Dinner,0,Quick Service/Kiosk,1,6,6,4,23.5,19.8,19.1,20.4,19.8,46.8,0,0.6999999999999993,3.6999999999999993,0
ORD_002160,2024-02-15 05:06:00,Late Night,0,Cloud Kitchen,0,7,0,30,26.0,37.0,30.4,38.8,37.0,51.0,0,6.600000000000001,11.0,0
ORD_002161,2024-02-09 02:39:00,Late Night,0,Dine-in Restaurant,0,9,17,12,36.7,44.7,36.4,45.0,44.7,65.7,0,8.300000000000004,8.0,0
ORD_002162,2024-02-11 12:55:00,Day/Lunch,1,Cloud Kitchen,1,5,0,39,20.2,25.7,23.6,27.7,25.7,36.7,0,2.099999999999998,5.5,0
ORD_002163,2024-02-01 16:22:00,Night/Dinner,0,Dine-in Restaurant,1,4,26,3,17.6,19.9,12.7,21.8,19.9,29.9,0,7.199999999999999,2.299999999999997,0
ORD_002164,2024-02-25 17:48:00,Night/Dinner,1,Dine-in Restaurant,0,1,36,10,2.3,17.8,1.1,18.5,17.8,28.8,0,16.7,15.5,0
ORD_002165,2024-02-22 18:02:00,Night/Dinner,0,Quick Service/Kiosk,0,6,5,3,27.1,26.4,23.8,29.0,26.4,47.4,0,2.599999999999998,0.7000000000000028,0
ORD_002166,2024-02-04 10:15:00,Morning,1,Dine-in Restaurant,0,8,16,3,32.7,37.7,25.4,40.1,37.7,57.7,0,12.300000000000004,5.0,0
ORD_002167,2024-02-03 08:08:00,Morning,1,Dine-in Restaurant,0,4,39,15,14.5,32.2,11.1,34.4,32.2,42.2,0,21.1,17.700000000000003,1
ORD_002168,2024-02-29 10:09:00,Morning,0,Quick Service/Kiosk,0,1,7,2,4.2,6.7,6.6,8.1,6.7,26.7,0,0.10000000000000053,2.5,0
ORD_002169,2024-02-02 06:51:00,Morning,0,Cloud Kitchen,1,5,0,23,21.3,20.9,16.6,21.6,20.9,36.9,0,4.299999999999997,0.40000000000000213,0
ORD_002170,2024-02-13 18:22:00,Night/Dinner,0,Dine-in Restaurant,0,5,26,5,21.0,29.3,23.0,31.6,29.3,46.3,0,6.300000000000001,8.3,0
ORD_002171,2024-02-28 07:50:00,Morning,0,Dine-in Restaurant,0,2,5,6,5.6,11.3,10.9,11.9,11.3,35.3,0,0.40000000000000036,5.700000000000001,0
ORD_002172,2024-02-12 20:41:00,Night/Dinner,0,Cloud Kitchen,1,6,0,76,20.1,39.6,28.0,41.1,39.6,51.6,0,11.600000000000001,19.5,0
ORD_002173,2024-02-04 18:47:00,Night/Dinner,1,Dine-in Restaurant,0,9,13,12,33.3,43.5,44.0,45.1,44.0,72.01530755678573,0,0.0,10.200000000000003,0
ORD_002174,2024-02-09 10:30:00,Morning,0,Dine-in Restaurant,0,6,21,14,24.4,34.5,30.2,35.1,34.5,49.5,0,4.300000000000001,10.100000000000001,0
ORD_002175,2024-02-05 10:07:00,Morning,0,Dine-in Restaurant,1,8,15,7,32.8,29.0,28.8,30.8,29.0,41.0,0,0.1999999999999993,3.799999999999997,0
ORD_002176,2024-02-20 07:13:00,Morning,0,Quick Service/Kiosk,1,3,6,0,6.7,10.2,11.3,13.1,11.3,33.257273714217554,0,0.0,3.499999999999999,0
ORD_002177,2024-02-11 19:26:00,Night/Dinner,1,Dine-in Restaurant,0,2,47,10,8.6,25.1,15.1,26.5,25.1,51.1,0,10.000000000000002,16.5,0
ORD_002178,2024-02-28 04:37:00,Late Night,0,Dine-in Restaurant,0,4,14,10,14.5,23.2,11.9,24.7,23.2,33.2,0,11.299999999999999,8.7,0
ORD_002179,2024-02-09 18:33:00,Night/Dinner,0,Dine-in Restaurant,0,9,17,9,33.6,43.8,41.1,44.9,43.8,67.8,0,2.6999999999999957,10.199999999999996,0
ORD_002180,2024-02-12 20:22:00,Night/Dinner,0,Dine-in Restaurant,0,9,34,22,34.8,52.8,33.8,53.5,52.8,66.8,0,19.0,18.0,0
ORD_002181,2024-02-10 00:25:00,Late Night,1,Dine-in Restaurant,0,3,15,13,12.1,20.4,14.3,21.2,20.4,49.4,0,6.099999999999998,8.299999999999999,0
ORD_002182,2024-02-25 23:37:00,Late Night,1,Quick Service/Kiosk,0,1,1,6,3.8,6.1,11.4,8.7,11.4,31.360631620642536,0,0.0,2.3,0
ORD_002183,2024-02-27 22:04:00,Late Night,0,Quick Service/Kiosk,1,1,6,1,-0.5,4.9,-1.0,7.7,4.9,15.9,0,5.9,5.4,0
ORD_002184,2024-02-19 04:26:00,Late Night,0,Dine-in Restaurant,1,4,7,3,18.9,14.2,19.4,16.7,19.4,31.440863078233747,0,0.0,4.699999999999999,0
ORD_002185,2024-02-13 07:35:00,Morning,0,Quick Service/Kiosk,1,4,4,4,17.3,13.6,24.0,13.7,24.0,48.980891890998535,0,0.0,3.700000000000001,0
ORD_002186,2024-02-08 18:11:00,Night/Dinner,0,Dine-in Restaurant,0,6,14,6,24.3,30.0,28.8,31.8,30.0,40.0,0,1.1999999999999993,5.699999999999999,0
ORD_002187,2024-02-15 14:22:00,Day/Lunch,0,Cloud Kitchen,0,5,0,62,16.6,38.6,7.8,40.2,38.6,57.6,0,30.8,22.0,1
ORD_002188,2024-02-28 08:10:00,Morning,0,Dine-in Restaurant,1,6,19,7,22.4,24.6,16.9,26.9,24.6,39.6,0,7.700000000000003,2.200000000000003,0
ORD_002189,2024-02-01 17:52:00,Night/Dinner,0,Quick Service/Kiosk,1,7,6,3,27.9,22.3,28.6,24.6,28.6,48.55574282042825,0,0.0,5.599999999999998,0
ORD_002190,2024-02-15 09:23:00,Morning,0,Dine-in Restaurant,1,7,29,4,29.5,29.5,29.9,31.1,29.9,40.90291236956871,0,0.0,0.0,0
ORD_002191,2024-02-06 03:35:00,Late Night,0,Cloud Kitchen,1,9,0,14,38.2,29.4,36.1,30.3,36.1,56.07833826079362,0,0.0,8.800000000000004,0
ORD_002192,2024-02-22 09:18:00,Morning,0,Cloud Kitchen,1,6,0,24,29.0,24.0,41.5,42.2,41.5,64.51083439729047,0,0.0,5.0,0
ORD_002193,2024-02-09 11:25:00,Day/Lunch,0,Dine-in Restaurant,0,8,7,3,32.3,35.0,39.7,36.8,39.7,56.741139369997015,0,0.0,2.700000000000003,0
ORD_002194,2024-02-18 13:13:00,Day/Lunch,1,Dine-in Restaurant,0,2,40,30,6.7,29.0,-4.0,29.8,29.0,53.0,0,33.0,22.3,1
ORD_002195,2024-02-17 00:04:00,Late Night,1,Dine-in Restaurant,0,8,13,15,33.5,40.4,41.0,42.9,41.0,63.988181298673496,0,0.0,6.899999999999999,0
ORD_002196,2024-02-20 06:00:00,Morning,0,Cloud Kitchen,0,9,0,31,34.0,45.3,31.0,45.4,45.3,60.3,0,14.299999999999997,11.299999999999997,0
ORD_002197,2024-02-11 04:07:00,Late Night,1,Dine-in Restaurant,0,4,12,12,16.7,23.2,18.0,26.1,23.2,46.2,0,5.199999999999999,6.5,0
ORD_002198,2024-02-22 15:45:00,Day/Lunch,0,Cloud Kitchen,1,5,0,35,24.3,24.5,18.4,26.0,24.5,51.5,0,6.100000000000001,0.1999999999999993,0
ORD_002199,2024-02-06 00:14:00,Late Night,0,Quick Service/Kiosk,0,5,4,3,19.4,22.1,27.4,23.9,27.4,53.379262121316515,0,0.0,2.700000000000003,0
ORD_002200,2024-02-29 19:05:00,Night/Dinner,0,Dine-in Restaurant,1,2,22,28,6.7,20.6,9.7,22.4,20.6,38.6,0,10.900000000000002,13.900000000000002,0
ORD_002201,2024-02-21 07:32:00,Morning,0,Dine-in Restaurant,0,5,6,3,17.2,22.7,26.0,25.0,26.0,55.03041710045184,0,0.0,5.5,0
ORD_002202,2024-02-06 21:57:00,Night/Dinner,0,Cloud Kitchen,0,9,0,36,36.3,46.8,39.7,47.1,46.8,68.8,0,7.099999999999994,10.5,0
ORD_002203,2024-03-01 09:57:00,Morning,0,Cloud Kitchen,1,4,0,24,13.0,18.4,12.8,21.1,18.4,37.4,0,5.599999999999998,5.399999999999999,0
ORD_002204,2024-03-01 03:29:00,Late Night,0,Quick Service/Kiosk,0,3,3,0,9.8,12.9,7.9,15.3,12.9,36.9,0,5.0,3.0999999999999996,0
ORD_002205,2024-02-14 11:53:00,Day/Lunch,0,Dine-in Restaurant,0,7,13,2,25.3,32.5,19.0,35.1,32.5,52.5,0,13.5,7.199999999999999,0
ORD_002206,2024-02-14 20:46:00,Night/Dinner,0,Dine-in Restaurant,0,8,12,20,34.1,41.6,34.5,43.1,41.6,52.6,0,7.100000000000001,7.5,0
ORD_002207,2024-03-01 00:02:00,Late Night,0,Quick Service/Kiosk,1,6,2,2,23.7,18.0,26.8,20.1,26.8,46.82211764197879,0,0.0,5.699999999999999,0
ORD_002208,2024-03-01 18:36:00,Night/Dinner,0,Quick Service/Kiosk,1,6,0,2,26.7,17.4,17.8,18.8,17.8,28.79756421278314,0,0.0,9.3,0
ORD_002209,2024-02-08 08:12:00,Morning,0,Cloud Kitchen,1,5,0,18,20.4,19.4,26.5,19.8,26.5,44.464031232794085,0,0.0,1.0,0
ORD_002210,2024-02-11 10:19:00,Morning,1,Dine-in Restaurant,1,6,9,9,23.1,22.2,25.5,23.1,25.5,42.51575367906552,0,0.0,0.9000000000000021,0
ORD_002211,2024-02-01 05:30:00,Late Night,0,Dine-in Restaurant,1,9,21,11,37.2,34.8,37.4,38.3,37.4,48.42733945452488,0,0.0,2.4000000000000057,0
ORD_002212,2024-02-13 00:49:00,Late Night,0,Dine-in Restaurant,0,2,5,13,9.3,13.4,5.8,13.9,13.4,28.4,0,7.6000000000000005,4.1,0
ORD_002213,2024-02-11 14:22:00,Day/Lunch,1,Quick Service/Kiosk,0,3,15,2,14.4,17.1,10.5,17.8,17.1,28.1,0,6.600000000000001,2.700000000000001,0
ORD_002214,2024-02-28 04:31:00,Late Night,0,Dine-in Restaurant,0,1,14,4,2.2,9.4,3.4,10.9,9.4,26.4,0,6.0,7.2,0
